Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud;Texto Cajetines;Longitud;Latitud;dir
441087,2800000000;4475260,3300000000;30/03/2022;01  CENTRO;01-04 JUSTICIA;ARGENSOLA, CALLE, DE;19;PMR;Línea;1;5,5;;-3.69450128;40.42589163;ARGENSOLA, CALLE, DE19
440764,1000000000;4474872,5500000000;05/07/2018;01  CENTRO;01-04 JUSTICIA;AUGUSTO FIGUEROA, CALLE, DE;29;PMR;Línea;1;5,5;;-3.698274838;40.422375961;AUGUSTO FIGUEROA, CALLE, DE29
441183,2400000000;4474999,7900000000;17/10/2018;01  CENTRO;01-04 JUSTICIA;BARBARA DE BRAGANZA, CALLE, DE;6;PMR;Batería;1;3;;-3.693346083;40.423551613;BARBARA DE BRAGANZA, CALLE, DE6
441201,4500000000;4474994,0800000000;17/10/2018;01  CENTRO;01-04 JUSTICIA;BARBARA DE BRAGANZA, CALLE, DE;8;PMR;Batería;1;3;;-3.693130937;40.423501308;BARBARA DE BRAGANZA, CALLE, DE8
440648,2900000000;4475371,2600000000;18/10/2019;01  CENTRO;01-04 JUSTICIA;BARCELO, CALLE, DE;11;PMR;Línea;1;5;;-3.699686434;40.42686033;BARCELO, CALLE, DE11
440985,5500000000;4474525,7600000000;14/10/2022;01  CENTRO;01-04 JUSTICIA;BARQUILLO, CALLE, DEL;1;PMR;Línea;1;8;;-3.695632356;40.419266978;BARQUILLO, CALLE, DEL1
440980,8200000000;4474680,4900000000;10/05/2018;01  CENTRO;01-04 JUSTICIA;BARQUILLO, CALLE, DEL;9;PMR;Línea;1;5;;-3.695702486;40.420660927;BARQUILLO, CALLE, DEL9
440981,6800000000;4474778,3500000000;19/09/2018;01  CENTRO;01-04 JUSTICIA;BARQUILLO, CALLE, DEL;15;PMR;Línea;1;5;;-3.69570134;40.421542537;BARQUILLO, CALLE, DEL15
440894,9200000000;4475083,8000000000;16/12/2015;01  CENTRO;01-04 JUSTICIA;BELEN, CALLE, DE;5;PMR;Línea;2;10;;-3.696752489;40.424288437;BELEN, CALLE, DE5
441017,2200000000;4475326,9100000000;22/07/2011;01  CENTRO;01-04 JUSTICIA;CAMPOAMOR, CALLE, DE;16;PMR;Línea;1;5;;-3.695333387;40.426486761;CAMPOAMOR, CALLE, DE16
440556,5300000000;4475387,9700000000;01/01/1900;01  CENTRO;01-04 JUSTICIA;CHURRUCA, CALLE, DE;5;PMR;Línea;1;5,5;;-3.700769668;40.427004257;CHURRUCA, CALLE, DE5
440508,4200000000;4475555,6400000000;27/09/1996;01  CENTRO;01-04 JUSTICIA;CHURRUCA, CALLE, DE;27;PMR;Línea;2;10;RESERVADO CONDUCTORES DE VEHÍCULOS AUTORIZADOS LABORABLES DE 9 A 14 h Y DE 16 A 18 H;-3.70135248;40.428510792;CHURRUCA, CALLE, DE27
440674,0300000000;4474655,0300000000;26/05/2023;01  CENTRO;01-04 JUSTICIA;CLAVEL, CALLE, DEL;8;PMR;Línea;1;8;;-3.699316188;40.420410143;CLAVEL, CALLE, DEL8
441107,8900000000;4474832,6500000000;08/09/2022;01  CENTRO;01-04 JUSTICIA;CONDE DE XIQUENA, CALLE, DEL;1;PMR;Línea;1;6,5;;-3.694218812;40.422041182;CONDE DE XIQUENA, CALLE, DEL1
440457,8100000000;4475506,9800000000;15/04/2014;01  CENTRO;01-04 JUSTICIA;FUENCARRAL, CALLE, DE;100;PMR;Línea;1;6,42;;-3.70194446;40.428068755;FUENCARRAL, CALLE, DE100
441145,1800000000;4475238,9100000000;23/07/2003;01  CENTRO;01-04 JUSTICIA;GENERAL CASTAÑOS, CALLE, DEL;11;PMR;Línea;1;5,53;;-3.693816825;40.425702726;GENERAL CASTAÑOS, CALLE, DEL11
440610,6800000000;4474803,8900000000;07/06/2012;01  CENTRO;01-04 JUSTICIA;HORTALEZA, CALLE, DE;23;PMR;Línea;1;8,01;;-3.700076675;40.421746395;HORTALEZA, CALLE, DE23
440664,9800000000;4474899,8300000000;14/01/2016;01  CENTRO;01-04 JUSTICIA;HORTALEZA, CALLE, DE;43;PMR;Línea;1;5,5;;-3.699445677;40.422614369;HORTALEZA, CALLE, DE43
440710,1500000000;4474978,6500000000;16/01/2018;01  CENTRO;01-04 JUSTICIA;HORTALEZA, CALLE, DE;57;PMR;Línea;1;6;;-3.698920561;40.423327415;HORTALEZA, CALLE, DE57
440719,5300000000;4474997,2500000000;16/01/2018;01  CENTRO;01-04 JUSTICIA;HORTALEZA, CALLE, DE;61;PMR;Línea;1;6,67;;-3.698811756;40.423496323;HORTALEZA, CALLE, DE61
440868,6800000000;4474869,1100000000;03/06/2023;01  CENTRO;01-04 JUSTICIA;LIBERTAD, CALLE, DE LA;30;PMR;Línea;1;8,18;;-3.697041775;40.422352126;LIBERTAD, CALLE, DE LA30
441287,2600000000;4475226,2100000000;20/07/2018;01  CENTRO;01-04 JUSTICIA;MARQUES DE LA ENSENADA, CALLE, DEL;3;PMR;Línea;1;5,08;;-3.692140809;40.42559839;MARQUES DE LA ENSENADA, CALLE, DEL3
441146,8800000000;4474946,5900000000;08/09/2022;01  CENTRO;01-04 JUSTICIA;MARQUES DE MONASTERIO, CALLE, DEL;3;PMR;Batería;1;5;;-3.693769785;40.4230701;MARQUES DE MONASTERIO, CALLE, DEL3
440867,4300000000;4475118,7100000000;14/01/2008;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE;68;PMR;Línea;1;6;;-3.697079705;40.424600928;PELAYO, CALLE, DE68
440917,7100000000;4475189,1200000000;14/01/2008;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE;84;PMR;Línea;1;5,7;;-3.696493569;40.425238286;PELAYO, CALLE, DE84
440730,8200000000;4475165,7800000000;25/04/2019;01  CENTRO;01-04 JUSTICIA;SAN LORENZO, CALLE, DE;20;PMR;Línea;1;5;;-3.6986943;40.425014661;SAN LORENZO, CALLE, DE20
440916,4200000000;4474736,6700000000;11/04/2013;01  CENTRO;01-04 JUSTICIA;SAN MARCOS, CALLE, DE;40;PMR;Línea;1;6,49;;-3.696466755;40.421162895;SAN MARCOS, CALLE, DE40
440750,9500000000;4475228,6300000000;11/07/2019;01  CENTRO;01-04 JUSTICIA;SAN MATEO, TRAVESIA, DE;4;PMR;Línea;1;5;;-3.698462997;40.42558229;SAN MATEO, TRAVESIA, DE4
440643,8100000000;4475111,1700000000;29/01/2007;01  CENTRO;01-04 JUSTICIA;SANTA BRIGIDA, CALLE, DE;10;PMR;Línea;1;5;;-3.69971491;40.424516646;SANTA BRIGIDA, CALLE, DE10
440917,5600000000;4475303,0100000000;22/07/2011;01  CENTRO;01-04 JUSTICIA;SANTA TERESA, CALLE, DE;2;PMR;Línea;1;5;;-3.696505888;40.426264683;SANTA TERESA, CALLE, DE2
440997,5200000000;4475233,4900000000;11/02/2022;01  CENTRO;01-04 JUSTICIA;SANTA TERESA, CALLE, DE;7;PMR;Línea;1;8,1;;-3.695556898;40.425644227;SANTA TERESA, CALLE, DE7
440804,1300000000;4475417,4900000000;20/11/2008;01  CENTRO;01-04 JUSTICIA;SERRANO ANGUITA, CALLE, DE;10;PMR;Línea;1;5,5;;-3.697853714;40.427287871;SERRANO ANGUITA, CALLE, DE10
440698,8000000000;4475503,9800000000;24/09/2014;01  CENTRO;01-04 JUSTICIA;SERRANO ANGUITA, CALLE, DE;18;PMR;Línea;1;5,6;;-3.699103449;40.428058958;SERRANO ANGUITA, CALLE, DE18
440773,4300000000;4474629,4900000000;10/04/2018;01  CENTRO;01-04 JUSTICIA;VICTOR HUGO, CALLE, DE;5;PMR;Línea;1;4,5;;-3.698142255;40.42018709;VICTOR HUGO, CALLE, DE5
439957,6500000000;4475643,4200000000;15/01/2013;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL;37;PMR;Línea;1;5,1;;-3.707853431;40.429262398;ACUERDO, CALLE, DEL37
439971,3000000000;4475680,0700000000;17/02/2017;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL;38;PMR;Línea;1;5,5;;-3.707695983;40.42959374;ACUERDO, CALLE, DEL38
439825,2500000000;4475397,6500000000;17/01/2020;01  CENTRO;01-05 UNIVERSIDAD;AMANIEL, CALLE, DE;30;PMR;Línea;1;5,02;;-3.709390964;40.427038634;AMANIEL, CALLE, DE30
439815,3900000000;4475508,5000000000;17/01/2020;01  CENTRO;01-05 UNIVERSIDAD;AMANIEL, CALLE, DE;33;PMR;Línea;2;10;;-3.709517645;40.428036211;AMANIEL, CALLE, DE33
439943,9900000000;4475003,4400000000;25/09/2014;01  CENTRO;01-05 UNIVERSIDAD;ANTONIO GRILO, CALLE, DE;8;PMR;Línea;1;5;;-3.707953986;40.42349638;ANTONIO GRILO, CALLE, DE8
439843,7000000000;4475119,0100000000;17/01/2020;01  CENTRO;01-05 UNIVERSIDAD;CONDE DE TORENO, PLAZA, DEL;5;PMR;Línea;1;5,5;;-3.709146998;40.424530225;CONDE DE TORENO, PLAZA, DEL5
439659,1200000000;4475304,8300000000;03/03/2009;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;5;PMR;Línea;1;6;;-3.711340453;40.426190771;CONDE DUQUE, CALLE, DEL5
440251,6800000000;4474735,5100000000;01/12/2004;01  CENTRO;01-05 UNIVERSIDAD;DESENGAÑO, CALLE, DEL;13;PMR;Línea;1;6,02;;-3.704301953;40.421104396;DESENGAÑO, CALLE, DEL13
440233,5700000000;4474738,4200000000;08/07/2011;01  CENTRO;01-05 UNIVERSIDAD;DESENGAÑO, CALLE, DEL;13;PMR;Línea;1;5,98;;-3.704515723;40.421129377;DESENGAÑO, CALLE, DEL13
440276,0700000000;4475466,4900000000;09/02/2018;01  CENTRO;01-05 UNIVERSIDAD;DIVINO PASTOR, CALLE, DEL;12;PMR;Línea;1;5,5;;-3.704083025;40.427691348;DIVINO PASTOR, CALLE, DEL12
440181,4100000000;4475483,6000000000;18/08/2023;01  CENTRO;01-05 UNIVERSIDAD;DIVINO PASTOR, CALLE, DEL;26;PMR;Línea;1;8;;-3.705200522;40.427838541;DIVINO PASTOR, CALLE, DEL26
440428,4500000000;4475429,5000000000;28/01/2002;01  CENTRO;01-05 UNIVERSIDAD;DIVINO PASTOR, CALLE, DEL;Fte 5;PMR;Línea;1;5;;-3.702283308;40.427369346;DIVINO PASTOR, CALLE, DELFte 5
440262,4900000000;4475266,4400000000;25/02/2017;01  CENTRO;01-05 UNIVERSIDAD;DOS DE MAYO, CALLE, DEL;2;PMR;Línea;1;4,8;;-3.704224374;40.425887906;DOS DE MAYO, CALLE, DEL2
440267,4900000000;4475302,3700000000;25/02/2017;01  CENTRO;01-05 UNIVERSIDAD;DOS DE MAYO, CALLE, DEL;8;PMR;Línea;2;12;;-3.704168797;40.426212085;DOS DE MAYO, CALLE, DEL8
440296,0000000000;4475216,1300000000;26/01/2007;01  CENTRO;01-05 UNIVERSIDAD;ESPIRITU SANTO, CALLE, DEL;28;PMR;Línea;1;6,63;;-3.703824564;40.425437217;ESPIRITU SANTO, CALLE, DEL28
440178,3100000000;4475235,5900000000;31/03/2016;01  CENTRO;01-05 UNIVERSIDAD;ESPIRITU SANTO, CALLE, DEL;40;PMR;Línea;1;5,5;;-3.705213758;40.425604636;ESPIRITU SANTO, CALLE, DEL40
440292,0900000000;4475133,1300000000;21/10/2000;01  CENTRO;01-05 UNIVERSIDAD;JESUS DEL VALLE, CALLE, DE;26;PMR;Línea;1;5,5;;-3.703862895;40.424689794;JESUS DEL VALLE, CALLE, DE26
440315,5500000000;4475152,8400000000;21/10/2009;01  CENTRO;01-05 UNIVERSIDAD;JESUS DEL VALLE, CALLE, DE;32;PMR;Línea;1;6,5;;-3.703588219;40.424868958;JESUS DEL VALLE, CALLE, DE32
439767,2600000000;4475222,3100000000;10/04/1997;01  CENTRO;01-05 UNIVERSIDAD;JUAN DE DIOS, CALLE, DE;4;PMR;Línea;1;6,1;;-3.710057829;40.42545475;JUAN DE DIOS, CALLE, DE4
440244,3900000000;4475139,2700000000;01/01/1900;01  CENTRO;01-05 UNIVERSIDAD;MARQUES DE SANTA ANA, CALLE, DEL;20;PMR;Línea;1;5;Reservado:[vehículos minusválidosautorizados];-3.704425826;40.424741074;MARQUES DE SANTA ANA, CALLE, DEL20
440114,5700000000;4475204,7000000000;18/06/2018;01  CENTRO;01-05 UNIVERSIDAD;MINAS, CALLE, DE LAS;24;PMR;Línea;1;5,5;;-3.70596227;40.425321079;MINAS, CALLE, DE LAS24
440373,6000000000;4475060,2400000000;19/04/2004;01  CENTRO;01-05 UNIVERSIDAD;MOLINO DE VIENTO, CALLE, DEL;21;PMR;Línea;1;5,1;;-3.702895398;40.424038627;MOLINO DE VIENTO, CALLE, DEL21
440200,6100000000;4475496,6200000000;30/01/2023;01  CENTRO;01-05 UNIVERSIDAD;MONTELEON, CALLE, DE;14;PMR;Línea;1;8;;-3.704975464;40.427957258;MONTELEON, CALLE, DE14
439863,2800000000;4475492,9400000000;17/07/2001;01  CENTRO;01-05 UNIVERSIDAD;MONTSERRAT, CALLE, DEL;13;PMR;Línea;3;15;;-3.708951505;40.427900019;MONTSERRAT, CALLE, DEL13
440074,5600000000;4475505,0900000000;09/09/1998;01  CENTRO;01-05 UNIVERSIDAD;MONTSERRAT, CALLE, DEL;Fte 2;PMR;Línea;1;7,1;EXCEPTO SUBIDA Y BAJADA DE MINUSVALIDOS;-3.706462175;40.428024294;MONTSERRAT, CALLE, DELFte 2
440009,7800000000;4475341,8200000000;11/02/2022;01  CENTRO;01-05 UNIVERSIDAD;NORTE, CALLE, DEL;12;PMR;Línea;1;8;LABORABLES DE 9 A 20 H.;-3.707210344;40.426549099;NORTE, CALLE, DEL12
439925,0400000000;4475243,8200000000;03/06/2014;01  CENTRO;01-05 UNIVERSIDAD;NOVICIADO, CALLE, DEL;5 A;PMR;Línea;1;5;;-3.708200014;40.425659811;NOVICIADO, CALLE, DEL5 A
440192,3200000000;4475006,9600000000;01/01/1900;01  CENTRO;01-05 UNIVERSIDAD;PEZ, CALLE, DEL;14;PMR;Línea;1;5;;-3.705027203;40.423545311;PEZ, CALLE, DEL14
440128,3200000000;4475050,8700000000;05/11/1999;01  CENTRO;01-05 UNIVERSIDAD;PEZ, CALLE, DEL;19;PMR;Línea;1;6,2;;-3.705785627;40.423936927;PEZ, CALLE, DEL19
440152,3800000000;4475040,0400000000;13/11/2017;01  CENTRO;01-05 UNIVERSIDAD;PEZ, CALLE, DEL;20;PMR;Línea;1;6,5;;-3.705501039;40.423840957;PEZ, CALLE, DEL20
439801,6100000000;4475203,5900000000;26/04/2019;01  CENTRO;01-05 UNIVERSIDAD;PONCIANO, CALLE, DE;6;PMR;Línea;1;6,5;;-3.709651144;40.42528842;PONCIANO, CALLE, DE6
440319,3300000000;4474858,6300000000;19/08/2013;01  CENTRO;01-05 UNIVERSIDAD;PUEBLA, CALLE, DE LA;13;PMR;Línea;1;5,5;;-3.703516141;40.422218742;PUEBLA, CALLE, DE LA13
439867,4500000000;4475090,3300000000;01/07/2010;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS;7;PMR;Línea;1;5;;-3.708864358;40.424273082;REYES, CALLE, DE LOS7
440287,0700000000;4475475,4500000000;10/07/2023;01  CENTRO;01-05 UNIVERSIDAD;RUIZ, CALLE, DE;5;PMR;Línea;1;8;;-3.703954282;40.427773281;RUIZ, CALLE, DE5
440315,3000000000;4475440,0200000000;30/03/2009;01  CENTRO;01-05 UNIVERSIDAD;SAN ANDRES, CALLE, DE;17;PMR;Línea;1;6;;-3.70361807;40.427456034;SAN ANDRES, CALLE, DE17
439978,4800000000;4474914,2800000000;24/01/2023;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;20;PMR;Línea;1;8;;-3.707538935;40.422695614;SAN BERNARDO, CALLE, DE20
439988,6800000000;4474977,9600000000;06/06/2017;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;24;PMR;Línea;1;6,5;;-3.707424744;40.423269603;SAN BERNARDO, CALLE, DE24
440042,4700000000;4475318,7500000000;19/09/2022;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;64;PMR;Línea;1;8;;-3.70682291;40.42634398;SAN BERNARDO, CALLE, DE64
440078,4000000000;4475467,0000000000;24/02/2023;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;79;PMR;Línea;1;8;;-3.706413417;40.427681722;SAN BERNARDO, CALLE, DE79
439970,4200000000;4475388,0800000000;08/04/2021;01  CENTRO;01-05 UNIVERSIDAD;SAN DIMAS, CALLE, DE;5;PMR;Línea;1;6,5;;-3.707678851;40.426963233;SAN DIMAS, CALLE, DE5
439985,7700000000;4475538,7200000000;11/05/2009;01  CENTRO;01-05 UNIVERSIDAD;SAN HERMENEGILDO, CALLE, DE;7;PMR;Línea;1;5;;-3.707511949;40.428320857;SAN HERMENEGILDO, CALLE, DE7
439887,6800000000;4475537,4100000000;27/10/2015;01  CENTRO;01-05 UNIVERSIDAD;SAN HERMENEGILDO, CALLE, DE;21;PMR;Línea;2;10;;-3.708668177;40.428301834;SAN HERMENEGILDO, CALLE, DE21
439693,5000000000;4475148,6400000000;01/07/2010;01  CENTRO;01-05 UNIVERSIDAD;SAN LEONARDO, CALLE, DE;8;PMR;Línea;1;6;;-3.710920417;40.42478628;SAN LEONARDO, CALLE, DE8
440140,7000000000;4475324,4100000000;25/02/2017;01  CENTRO;01-05 UNIVERSIDAD;SAN VICENTE, COSTANILLA, DE;8;PMR;Línea;1;;;-3.705665478;40.42640162;SAN VICENTE, COSTANILLA, DE8
440049,2100000000;4475612,7200000000;16/10/2018;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;2;PMR;Línea;1;6,48;;-3.706771172;40.428992592;SANTA CRUZ DE MARCENADO, CALLE, DE2
439876,9100000000;4475585,2500000000;23/09/2019;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;13;PMR;Línea;2;16;;-3.708799671;40.428732183;SANTA CRUZ DE MARCENADO, CALLE, DE13
439845,8000000000;4475588,6500000000;13/07/2022;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;17;PMR;Línea;1;8;;-3.709166651;40.428760487;SANTA CRUZ DE MARCENADO, CALLE, DE17
439423,1100000000;4475716,1500000000;05/06/2023;01  CENTRO;01-05 UNIVERSIDAD;SERRANO JOVER, CALLE, DE;4 E;PMR;Batería;1;8;;-3.714161582;40.429878672;SERRANO JOVER, CALLE, DE4 E
440202,9200000000;4475179,1800000000;05/03/2002;01  CENTRO;01-05 UNIVERSIDAD;TESORO, CALLE, DEL;10;PMR;Línea;1;5;;-3.704918398;40.425097625;TESORO, CALLE, DEL10
440219,2300000000;4474561,9500000000;01/12/2004;01  CENTRO;01-06 SOL;ABADA, CALLE, DE LA;9;PMR;Línea;2;12;;-3.704668073;40.419538961;ABADA, CALLE, DE LA9
440115,2800000000;4474275,9200000000;15/11/2010;01  CENTRO;01-06 SOL;ARENAL, TRAVESIA, DEL;4;PMR;Línea;1;5;;-3.705866471;40.416954348;ARENAL, TRAVESIA, DEL4
439994,6800000000;4474301,6100000000;02/06/2022;01  CENTRO;01-06 SOL;BORDADORES, CALLE, DE LOS;11;PMR;Línea;1;7,96;LABORABLES DE 7,15 A 20,15 H.;-3.707290214;40.417177744;BORDADORES, CALLE, DE LOS11
439998,3200000000;4474312,5800000000;02/06/2022;01  CENTRO;01-06 SOL;BORDADORES, CALLE, DE LOS;13;PMR;Línea;1;5;LABORABLES DE 7.15 A 20.15 H.;-3.707248388;40.417276579;BORDADORES, CALLE, DE LOS13
439881,6700000000;4474183,1300000000;01/07/2010;01  CENTRO;01-06 SOL;COMANDANTE LAS MORENAS, PLAZA, DEL;5;PMR;Batería;1;3;;-3.708610996;40.416101443;COMANDANTE LAS MORENAS, PLAZA, DEL5
440151,7100000000;4474100,9100000000;16/08/2023;01  CENTRO;01-06 SOL;ESPARTEROS, CALLE, DE;13;PMR;Línea;2;9,9;;-3.705420538;40.415380433;ESPARTEROS, CALLE, DE13
439881,0600000000;4474312,9000000000;23/12/1999;01  CENTRO;01-06 SOL;FUENTES, CALLE, DE LAS;10;PMR;Línea;1;5,5;;-3.70863042;40.417271194;FUENTES, CALLE, DE LAS10
439925,7100000000;4474299,1000000000;18/06/2003;01  CENTRO;01-06 SOL;HILERAS, CALLE, DE LAS;8;PMR;Línea;1;7,6;;-3.708102955;40.417150128;HILERAS, CALLE, DE LAS8
440102,3800000000;4474209,4900000000;14/08/2018;01  CENTRO;01-06 SOL;MAYOR, CALLE;11;PMR;Línea;2;11;;-3.706012289;40.416355034;MAYOR, CALLE11
440381,7900000000;4474419,2800000000;11/08/2015;01  CENTRO;01-06 SOL;SAN ALBERTO, CALLE, DE;1;PMR;Línea;2;15,43;;-3.702738752;40.418265562;SAN ALBERTO, CALLE, DE1
439985,4700000000;4474504,0500000000;22/06/2019;01  CENTRO;01-06 SOL;TRUJILLOS, CALLE, DE;6;PMR;Línea;1;6;;-3.707417812;40.419000037;TRUJILLOS, CALLE, DE6
439983,6100000000;4474527,1200000000;08/03/2018;01  CENTRO;01-06 SOL;VENERAS, CALLE, DE LAS;1;PMR;Línea;1;6;;-3.707441933;40.419208077;VENERAS, CALLE, DE LAS1
438965,5400000000;4473123,1500000000;24/10/2023;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;8;PMR;Línea;2;16;;-3.719306915;40.406486753;COBOS DE SEGOVIA, CALLE, DE8
438970,7300000000;4473086,6400000000;05/05/2010;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;12;PMR;Línea;1;8;;-3.719242285;40.406157474;COBOS DE SEGOVIA, CALLE, DE12
438836,3400000000;4472741,1800000000;06/09/2013;02  ARGANZUELA;02-01 IMPERIAL;DUQUE DE TOVAR, CALLE, DEL;S/N;PMR;Batería;22;60,4;EN DIAS DE ESPECTACULOS (CON TAPA Y CANDADO);-3.720792709;40.403036057;DUQUE DE TOVAR, CALLE, DELS/N
438961,9800000000;4473067,1400000000;04/12/2008;02  ARGANZUELA;02-01 IMPERIAL;ETREROS, CALLE, DE;2;PMR;Línea;1;8,1;;-3.719343527;40.405981232;ETREROS, CALLE, DE2
439098,7700000000;4473418,0800000000;04/08/2001;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;10;PMR;Línea;1;5;;-3.717765086;40.409152897;IMPERIAL, PASEO10
439142,1600000000;4473251,8700000000;26/03/2015;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;20;PMR;Línea;1;8;;-3.717237907;40.407658795;IMPERIAL, PASEO20
439163,8400000000;4473167,8200000000;11/07/2022;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;22;PMR;Línea;2;16;RESERVADO VEHÍCULOS AUTORIZADOS DE 9 A 22 HORAS;-3.716974347;40.406903236;IMPERIAL, PASEO22
439223,4100000000;4472940,5000000000;05/10/2010;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;28;PMR;Línea;1;5;;-3.716250586;40.404859954;IMPERIAL, PASEO28
439327,8900000000;4472550,4400000000;16/12/2002;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;52;PMR;Línea;1;5;;-3.71498223;40.401353739;IMPERIAL, PASEO52
438949,1100000000;4473677,9900000000;11/03/2019;02  ARGANZUELA;02-01 IMPERIAL;JUAN DUQUE, CALLE, DE;26;PMR;Línea;1;6,5;;-3.719553688;40.411483804;JUAN DUQUE, CALLE, DE26
438945,7000000000;4473582,5900000000;16/02/2018;02  ARGANZUELA;02-01 IMPERIAL;JUAN DUQUE, CALLE, DE;32;PMR;Línea;1;5,6;;-3.7195848;40.410623737;JUAN DUQUE, CALLE, DE32
438952,6800000000;4473549,9000000000;05/03/2010;02  ARGANZUELA;02-01 IMPERIAL;JUAN DUQUE, CALLE, DE;33;PMR;Línea;1;6;;-3.719499429;40.410329982;JUAN DUQUE, CALLE, DE33
438949,8600000000;4473472,2800000000;17/05/2011;02  ARGANZUELA;02-01 IMPERIAL;JUAN DUQUE, CALLE, DE;39;PMR;Línea;1;5;;-3.719525212;40.409629999;JUAN DUQUE, CALLE, DE39
438941,2000000000;4473464,4500000000;02/06/2023;02  ARGANZUELA;02-01 IMPERIAL;JUAN DUQUE, CALLE, DE;40;PMR;Línea;1;8;;-3.719626568;40.409559468;JUAN DUQUE, CALLE, DE40
438940,2200000000;4473440,7400000000;18/03/2011;02  ARGANZUELA;02-01 IMPERIAL;JUAN DUQUE, CALLE, DE;42;PMR;Línea;1;5;;-3.719635793;40.40934587;JUAN DUQUE, CALLE, DE42
438969,4300000000;4473667,1300000000;18/08/2018;02  ARGANZUELA;02-01 IMPERIAL;JUAN DUQUE, CALLE, DE;27 B;PMR;Batería;1;3;;-3.719313218;40.411386803;JUAN DUQUE, CALLE, DE27 B
438991,4100000000;4473656,2000000000;04/11/2022;02  ARGANZUELA;02-01 IMPERIAL;JUAN DUQUE, CALLE, DE;27 C;PMR;Línea;1;8;;-3.719053095;40.411289915;JUAN DUQUE, CALLE, DE27 C
438956,3900000000;4473649,5000000000;04/05/2010;02  ARGANZUELA;02-01 IMPERIAL;JUAN DUQUE, CALLE, DE;27A;PMR;Línea;1;5,1;;-3.719465338;40.411226947;JUAN DUQUE, CALLE, DE27A
438874,4400000000;4473878,4200000000;08/07/2002;02  ARGANZUELA;02-01 IMPERIAL;LINNEO, CALLE, DE;5;PMR;Línea;1;5,1;;-3.720453003;40.413283751;LINNEO, CALLE, DE5
438860,2100000000;4473646,1900000000;14/10/2022;02  ARGANZUELA;02-01 IMPERIAL;LINNEO, CALLE, DE;28;PMR;Línea;1;8;;-3.720598362;40.411190851;LINNEO, CALLE, DE28
438865,0100000000;4473586,9300000000;10/04/2012;02  ARGANZUELA;02-01 IMPERIAL;LINNEO, CALLE, DE;32;PMR;Línea;1;5,5;;-3.720536196;40.410657083;LINNEO, CALLE, DE32
438855,9300000000;4473511,9000000000;18/02/1999;02  ARGANZUELA;02-01 IMPERIAL;LINNEO, CALLE, DE;40;PMR;Línea;1;5,2;;-3.720635948;40.409980879;LINNEO, CALLE, DE40
439021,4600000000;4473832,6500000000;16/07/2010;02  ARGANZUELA;02-01 IMPERIAL;MANZANARES, CALLE, DEL;5;PMR;Línea;1;5;;-3.718715852;40.412881821;MANZANARES, CALLE, DEL5
438984,8500000000;4473827,9600000000;19/12/2006;02  ARGANZUELA;02-01 IMPERIAL;MANZANARES, CALLE, DEL;11;PMR;Línea;1;6;;-3.719146945;40.412837016;MANZANARES, CALLE, DEL11
438797,5600000000;4472998,2900000000;11/10/2005;02  ARGANZUELA;02-01 IMPERIAL;MARMOL, CALLE, DEL;3;PMR;Línea;1;8,01;;-3.721274395;40.405348973;MARMOL, CALLE, DEL3
438738,7800000000;4472994,9400000000;31/08/2010;02  ARGANZUELA;02-01 IMPERIAL;MARMOL, CALLE, DEL;7;PMR;Línea;1;8,1;;-3.721966757;40.405314997;MARMOL, CALLE, DEL7
439053,5700000000;4473892,3300000000;16/08/2022;02  ARGANZUELA;02-01 IMPERIAL;MAZARREDO, CALLE, DE;5;PMR;Línea;1;6,5;;-3.718343143;40.413422178;MAZARREDO, CALLE, DE5
