Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud Reserva;Texto Cajetines;Longitud;Latitud
442970,56;4472218,69;08/09/2022;03  RETIRO;03-02 ADELFAS;GANDIA, CALLE, DE;1;CargayDescarga 360;Línea;5;10,1;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0302008;-3,672028902;40,39862216
443034,74;4472156,62;08/09/2022;03  RETIRO;03-02 ADELFAS;GANDIA, CALLE, DE;6;CargayDescarga 360;Batería;4;10,1;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0302009;-3,671267097;40,398068
443044;4472343,35;08/09/2022;03  RETIRO;03-02 ADELFAS;LUIS MITJANS, CALLE, DE;1;CargayDescarga 360;Línea;3;15;LAB.DE 8 A 14 H. Y DE 16,30 A19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0302010;-3,671174736;40,399751
443012,21;4472665,74;18/08/2022;03  RETIRO;03-02 ADELFAS;PAJARITOS, CALLE, DE LOS;6;CargayDescarga 360;Línea;1;7;EXCEPTO CARGA Y DESCARGA SIN HORARIO MÁX 45 MINUTOS 0302011;-3,671578156;40,40265292
443122,74;4472822,9;08/09/2022;03  RETIRO;03-02 ADELFAS;PAJARITOS, CALLE, DE LOS;20;CargayDescarga 360;Línea;2;11,7;LAB.DE 8 A 14 H. Y DE 16,30 A19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0302012;-3,670289803;40,40407575
442964,67;4472236,27;08/09/2022;03  RETIRO;03-02 ADELFAS;SECO, CALLE, DE;3;CargayDescarga 360;Línea;3;14,8;LAB.DE 8 A 14 H. Y DE 16,30 AA 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0302014;-3,672099948;40,39878081
442930,86;4472210,14;08/09/2022;03  RETIRO;03-02 ADELFAS;SECO, CALLE, DE;12;CargayDescarga 360;Línea;3;15;LAB.DE 8 A 14 H. YDE 16,30 A19 H. EXCEPTOCARGA Y DESCARGA MÁX 45 MINUTOS 0302015;-3,672495919;40,39854304
442984,23;4472287,15;21/09/2022;03  RETIRO;03-02 ADELFAS;SECO, CALLE, DE;2;CargayDescarga 360;Línea;3;15;LABORABLES DE 8:00 A 17:00 H EXCEPTO CARGA Y DESCARGA LUNES LABORABLES DE 14:00 A 15:30 H EXCEPTO SERVICIO PUNTO LIMPIO MÁX 45 MINUTOS 0302013;-3,671874031;40,39923993
443431,49;4474318,43;08/09/2022;03  RETIRO;03-03 ESTRELLA;ALCALDE SAINZ DE BARANDA, CALLE, DEL;80;CargayDescarga 360;Línea;3;14;LAB. DE 8 A 14 H Y 16,30 A 19 EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0303001 ;-3,66678439;40,41756913
443315,84;4473609,4;08/09/2022;03  RETIRO;03-03 ESTRELLA;ASTROS, CALLE, DE LOS;S/N;CargayDescarga 360;Línea;3;13,3;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0303002;-3,668084259;40,41117424
443164,04;4473351,8;19/08/2022;03  RETIRO;03-03 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;159;CargayDescarga 360;Línea;1;7;LABORABLES DE 08:00 A 14:30 H  EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0303004;-3,669850287;40,4088439
443246,02;4474497,05;19/08/2022;03  RETIRO;03-03 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;71;CargayDescarga 360;Línea;4;19;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0303003;-3,668986381;40,41916579
443154,73;4473222,55;08/09/2022;03  RETIRO;03-03 ESTRELLA;DOCTOR ESQUERDO, CALLE, DEL;169;CargayDescarga 360;Línea;3;20,3;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0303005;-3,669948435;40,40767833
443187,74;4473447,32;23/08/2022;03  RETIRO;03-03 ESTRELLA;ESTRELLA POLAR, CALLE, DE LA;0;CargayDescarga 360;Línea;4;19,2;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0303006;-3,66957945;40,40970563
443236,35;4473443,92;23/08/2022;03  RETIRO;03-03 ESTRELLA;ESTRELLA POLAR, CALLE, DE LA;S/N;CargayDescarga 360;Línea;3;11,4;LAB. DE 8 A 14 H. Y DE 16,30 A19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0303008;-3,66900632;40,40967824
443389,68;4473553,74;08/09/2022;03  RETIRO;03-03 ESTRELLA;ESTRELLA POLAR, CALLE, DE LA;5;CargayDescarga 360;Línea;3;9;DE LUNES A VIERNES DE 8:00 A 17:00 H SÁBADOS DE 9:00 A 14:00 H EXCEPTO CARGA Y DESCARGA  MÁX 45 MINUTOS 0303007;-3,667209123;40,41067754
443668,41;4474392,47;08/09/2022;03  RETIRO;03-03 ESTRELLA;MARQUES DE LOZOYA, CALLE, DEL;15;CargayDescarga 360;Línea;3;10,9;LABORABLES DE LUNES A VIERNES DE 8 A 19 H. Y SÁBADOS DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA  MÁX 45 MINUTOS 0303009;-3,663998497;40,41825307
443280,63;4473173,28;08/09/2022;03  RETIRO;03-03 ESTRELLA;PERSEO, CALLE, DE;2;CargayDescarga 360;Línea;3;14;LAB. DE 8 A 17 H EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0303010;-3,668460406;40,40724363
443492,73;4473881,64;16/01/2023;03  RETIRO;03-03 ESTRELLA;PEZ AUSTRAL, CALLE, DEL;3;CargayDescarga 360;Línea;3;15;lab. de lunes viernes de 9 a 21 h. y sábados de 9 a 15 h. CÓDIGO 0303011;-3,666023846;40,41363927
442594,39;4474270,55;19/08/2022;03  RETIRO;03-04 IBIZA;ALCALDE SAINZ DE BARANDA, CALLE, DEL;11;CargayDescarga 360;Línea;3;15;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0304001 ;-3,676646483;40,41708103
443036,84;4474332,98;19/08/2022;03  RETIRO;03-04 IBIZA;ANTONIO ARIAS, CALLE, DE;3;CargayDescarga 360;Línea;3;11;LAB. DE 8 A 14 H. Y DE 16,30A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0304002;-3,671437151;40,4176737
443022,42;4474248,67;12/09/2022;03  RETIRO;03-04 IBIZA;ANTONIO ARIAS, CALLE, DE;14;CargayDescarga 360;Línea;3;14,6;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0304003;-3,671599584;40,41691361
442582,39;4474116,65;10/09/2022;03  RETIRO;03-04 IBIZA;DOCE DE OCTUBRE, CALLE, DEL;7;CargayDescarga 360;Línea;3;15;LAB.DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0304004;-3,676774023;40,41569367
442671,83;4474637,2;19/08/2022;03  RETIRO;03-04 IBIZA;DOCTOR CASTELO, CALLE, DEL;27;CargayDescarga 360;Línea;3;15;LAB. DE 8 A 14 H. Y DE 16,30A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0304008 ;-3,675766821;40,42038952
442796,41;4474627,99;19/08/2022;03  RETIRO;03-04 IBIZA;DOCTOR CASTELO, CALLE, DEL;39;CargayDescarga 360;Línea;2;8;LAB. DE 8 A 14 H. Y DE 16,30 A19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0304010 ;-3,674297471;40,42031498
442532,19;4474647,34;20/08/2022;03  RETIRO;03-04 IBIZA;DOCTOR CASTELO, CALLE, DEL;17;CargayDescarga 360;Línea;3;12,4;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0304007;-3,677413616;40,42047059
442374,66;4474658,95;10/09/2022;03  RETIRO;03-04 IBIZA;DOCTOR CASTELO, CALLE, DEL;1;CargayDescarga 360;Línea;2;12;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0304005;-3,679271489;40,42056433
442758,39;4474630,76;10/09/2022;03  RETIRO;03-04 IBIZA;DOCTOR CASTELO, CALLE, DEL;35;CargayDescarga 360;Línea;4;20;LAB. DE 8 A 14 H. Y DE 16,30 A19 H. EXCEPTO CARGA Y DESCARGA MÁX 45 MINUTOS 0304009;-3,674745925;40,42033709
